id,policy_start_date,policy_end_date,sum_insured,construction_description,year_built,num_stories,square_foot_area,oed_construction_code
29056201,24/07/2023,23/07/2024,2967403,light gauge steel frame,1947,1,14278,5201
817160785,20/02/2024,19/02/2025,1947982,wood frame (2x4 inch wood),2005,20,2974,5050
217892393,15/02/2024,14/02/2025,3857253,light metal steel,2013,2,28945,5201
743978149,02/03/2024,02/02/2025,1179260,light gauge steel frame,2010,2,6785,5201
800680505,30/04/2023,29/04/2024,1405287,light metal steel frame - asbestos,1959,1,25519,5201
473712384,14/12/2023,13/12/2024,1173875,reinforced concrete - unknown other,1993,1,2999,5150
879833969,04/03/2023,02/04/2024,1128726,fire resistive concrete - stucco cladding and flat roof without parapets,2018,1,3646,5150
735626008,30/12/2023,29/12/2024,1084726,missing,2006,1,10433,5000
189867767,26/10/2023,25/10/2024,949581,joisted masonry,2018,2,12070,5108
244669039,31/10/2023,30/10/2024,7091248,reinforced  masonry - metal cladding and braced gable roof with slope less than or equal to 30,2009,1,26904,5105
380946003,07/01/2023,30/06/2024,4117625,reinforced masonry w/ reinforced brick masonry,1993,1,32883,5105
133397892,23/05/2023,22/05/2024,4304491,wood frame 2x4 w/ wood bracing,2001,1,25721,5050
298640184,07/12/2023,11/07/2024,4629490,steel - non-combustibl cladding and gable roof with slope less than or equal to 30 degrees,1913,2,26234,5200
276215463,27/06/2023,26/06/2024,1929545,light metal steel frame - asbestos roof,2020,1,10639,5201
901632376,28/12/2023,27/12/2024,5554626,light metal steel frame - lightweight metal roofing ,2013,1,17846,5201
486829922,15/09/2023,14/09/2024,519047,joisted masonry,2011,1,1615,5108
372013644,16/02/2023,16/02/2024,988267,reinforced masonry - brick veneer cladding and flat roof without parapets,2000,2,3225,5105
131063078,01/06/2023,06/01/2024,2092927,reinforced masonry and flat roof with parapet,1998,2,11572,5105
751385227,24/11/2022,24/11/2023,370646,missing,2009,3,1528,5000
427074301,16/06/2023,15/06/2024,4406270,reinforced masonry - stucco cladding and flat roof with parapets,1981,2,37313,5105
847356579,24/12/2022,24/12/2023,989262,light gauge steel frame,2016,1,2093,5201
647512216,20/03/2023,19/03/2024,1089715,joisted masonry,1979,1,5756,5108
519357554,19/05/2023,18/05/2024,1152889,light metal steel frame ,2009,1,20518,5201
937223478,19/10/2023,18/10/2024,2639219,unknown,2002,1,24541,5000
294718013,16/07/2023,15/07/2024,787758,light metal,2010,1,3463,5201
279393108,15/11/2023,14/11/2024,2626749,reinforced  masonry wood frame rooof,2009,1,37040,5105
294119096,15/10/2023,14/10/2024,4409776,reinforced masonry - stucco cladding & flat roof,2019,1,35072,5105
973361088,29/01/2023,29/01/2024,727238,masonry,1991,1,5752,5100
748608488,04/07/2023,06/04/2024,5040657,steel and gable roof with slope less than or equal to 30 degrees,2016,1,26703,5200
238288699,16/03/2023,15/03/2024,1529591,reinforced  masonry and wood frmed flt roof without parapets,1997,2,4795,5105
171257836,29/12/2023,28/12/2024,888474,reinforced masonry with RBM walls,2014,2,5123,5105
486734821,20/03/2023,19/03/2024,6037519,reinforced masonry - concrete block cladding and flat roof with parapets,2013,1,49066,5105
17874907,11/07/2023,06/11/2024,5049387,joisted masnry,1992,3,50373,5108
334298495,13/02/2024,12/02/2025,960698,wood frame 2x4 w/ wood bracing,2010,1,6636,5050
593105184,08/12/2023,11/08/2024,4035892,joisted masonry,2015,2,27504,5108
787707673,23/12/2023,22/12/2024,7432992,light  metal steel frame - asbestos roof,2020,1,33338,5201
368684687,09/01/2023,31/08/2024,3547879,reinforced  masonry wood frame rooof,2003,1,10790,5105
134299149,24/12/2023,23/12/2024,1441535,wood frame - vinyl siding cladding and gable roof with slope greater than 30 degrees,1983,1,10229,5050
752333553,27/10/2023,26/10/2024,638809,joisted masonry,2017,4,6725,5108
28665345,27/03/2023,26/03/2024,485446,light metal steel frame - lightweight metal roofing ,2018,1,2215,5201
993502230,04/11/2023,10/04/2024,1526578,unknown,1965,1,5216,5000
385646602,18/08/2023,17/08/2024,1308357,masonry,2008,1,12205,5100
951375029,27/05/2023,26/05/2024,1903543,unknown,1975,1,3518,5000
950082721,18/12/2023,17/12/2024,1334957,joisted masonry,2016,1,4885,5108
362725173,10/04/2023,03/10/2024,452604,joisted masnry,2008,1,5587,5108
121367822,25/12/2022,25/12/2023,1015079,reinforced masonry - stucco cladding and hip roof with slope greater than 30 degrees,2011,2,7906,5105
128697550,24/07/2023,23/07/2024,2079723,wood frame 2x4 w/ wood bracing,2016,1,21387,5050
108310468,26/01/2023,26/01/2024,3445653,wood  frame and gable roof with slope less than or equal to 30 degrees,2013,2,27117,5050
592602506,01/04/2023,04/01/2024,942744,light gauge steel frame,1964,1,10530,5201
993814554,31/01/2024,30/01/2025,421111,wood frame 2x4 w/ wood bracing,1969,2,5102,5050
899898092,07/06/2023,05/07/2024,1318994,masonry,2008,2,4951,5100
736225307,23/11/2022,23/11/2023,1883668,reinforced masonry & flat roof,1982,1,36323,5105
264757095,25/05/2023,24/05/2024,4163794,joisted masonry,2013,2,39250,5108
357585322,01/07/2023,07/01/2024,2603898,joisted masnry,2018,1,14531,5108
19894838,13/08/2023,12/08/2024,316112,light metal w/ corrugated roofing ,2008,1,1476,5201
616360501,04/06/2023,05/04/2024,1747976,unknown,2007,1,4971,5000
555962783,04/02/2023,01/04/2024,4003120,fire resistive concrete - stucco cladding and flat roof with parapets,2016,1,24416,5150
661210036,19/06/2023,18/06/2024,3676616,reinforced masonry with RBM walls,1965,1,13631,5105
962137495,01/01/2023,01/01/2024,1928293,light metal w/ corrugated roof,2014,2,7205,5201
242194192,14/07/2023,13/07/2024,1693961,reinforced masonry w/ reinforced brick masonry,1931,2,18643,5105
378239938,14/01/2024,13/01/2025,1112513,reinforced masonry - stucco cladding and flat roof with parapets,2017,1,10917,5105
730703896,26/09/2023,25/09/2024,7618623,reinforced  masonry - metal cladding and braced gable roof with slope less than or equal to 30,2012,1,52273,5105
58575200,26/03/2023,25/03/2024,326565,joisted masonry,2014,1,3300,5108
123490946,10/04/2023,03/10/2024,2752326,joisted masnry,1998,1,37844,5108
856453967,23/02/2023,23/02/2024,2376577,reinforced masonry and wood framed flat roof,2017,1,10615,5105
553510740,01/01/2023,01/01/2024,5618674,joisted masonry,2012,1,11649,5108
624458772,19/08/2023,18/08/2024,908721,joisted masonry,2016,1,8549,5108
818111033,09/10/2023,09/09/2024,5366112,masonry -joisted masonry,2012,2,42907,5108
29805582,09/11/2023,10/09/2024,1245061,light metal w/ corrugated roofing ,1992,2,15116,5201
856774576,21/10/2023,20/10/2024,1097384,reinforced masonry and flat roof with parapet,2009,1,4741,5105
278896898,04/02/2023,01/04/2024,1354844,wood frame - stucco cladding  & flat roof,2018,1,11331,5050
384358578,31/01/2023,31/01/2024,1138701,fire resistive concrete - stucco cladding and flat rof without parapets,2003,1,7229,5150
176680169,31/10/2023,30/10/2024,3090349,reinforced masonry - stucco cladding and braced gable rof with slope less than or equal to 30,2014,2,19327,5105
182098124,04/05/2023,04/04/2024,4081327,wood frame -2x6,1997,1,46496,5050
911298596,16/10/2023,15/10/2024,821377,wood frame - stucco cladding  & hip rof,2020,1,13754,5050
304343990,10/02/2023,01/10/2024,1676584,wood frame and flat roof without parapets,1995,1,10405,5050
858387075,01/03/2024,02/01/2025,1056051,reinforced  masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,1962,1,12298,5105
360959887,19/04/2023,18/04/2024,781836,wood  frame and gable roof,2019,1,4692,5050
230154478,20/06/2023,19/06/2024,435389,reinforced masonry and wood frmed flt roof without parapet,1988,2,2392,5105
25755443,05/09/2023,08/05/2024,1729369,reinforced masonry and wood framed flat roof,1977,1,12278,5105
966157382,19/09/2023,18/09/2024,1057603,light metal steel frame ,1998,1,9607,5201
949855077,15/03/2023,14/03/2024,2593723,masonry,2020,1,19424,5100
711160268,31/12/2023,30/12/2024,401976,light metal steel,2000,1,2961,5201
423053642,03/07/2023,06/03/2024,1024565,reinforced  masonry - stucco cladding and braced gable roof with slope less than or equal to 30,2019,1,2227,5105
630890846,04/12/2023,11/04/2024,5170805,wood frame - brick veneer cladding and flat roof with parapets,2019,1,38299,5050
911328095,29/11/2022,29/11/2023,1667038,joisted masonry,2003,1,29520,5108
879036733,04/07/2023,06/04/2024,3067262,joisted masonry,2016,1,7294,5108
965329010,29/01/2024,28/01/2025,1382936,steel - metal cladding and gable roof with slope greater than 30 degrees,2008,2,5166,5200
209513650,18/07/2023,17/07/2024,1573375,joisted masonry,2011,1,21977,5108
898439019,24/10/2023,23/10/2024,1032983,light metal,2016,1,4154,5201
843030759,14/06/2023,13/06/2024,2886535,reinforced masonry - stucco cladding and flat roof,2002,2,16303,5105
544588227,30/05/2023,29/05/2024,2306051,wood frame and hip roof with slope greater than 30 degrees,1994,4,11325,5050
663758165,16/11/2022,16/11/2023,1204956,reinforced masonry with RBM walls,2009,1,13553,5105
253590434,21/01/2023,21/01/2024,1845074,unknown,2018,1,6493,5000
14413203,07/10/2023,09/07/2024,1569175,wood  frame - stucco cladding and braced gable roof with slope less than or equal to 30,2007,1,12861,5050
257253542,23/10/2022,23/10/2023,6137325,reinforced masonry - stucco cladding and flat roof with parapets,1989,1,73914,5105
579031493,25/04/2023,24/04/2024,584946,light  metal steel frame -corrugated roofing,1986,2,2306,5201
805647965,14/04/2023,13/04/2024,3174088,wood frame and hip roof with slope greater than 30 degrees,1997,1,53078,5050
173333130,15/12/2023,14/12/2024,1121412,light gauge steel frame,2017,1,17586,5201
459830444,12/02/2023,01/12/2024,854704,light gauge steel frame,2013,1,4830,5201
366188654,04/02/2023,01/04/2024,6543002,masonry -joisted masonry,2015,1,25409,5108
573578762,01/06/2023,06/01/2024,3109828,wood frame - stucco cladding  & hip roof,2010,1,8515,5050
140021220,28/01/2023,28/01/2024,1831510,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2010,1,6105,5105
523996664,15/05/2023,14/05/2024,513008,masonry,2005,1,1863,5100
525976501,03/07/2023,06/03/2024,1997012,wood frame  & gable roof,1993,1,15105,5050
570057003,29/04/2023,28/04/2024,1971604,reinforced masonry - stucco cladding and flat roof with parapets,2016,1,30561,5105
897657153,30/03/2023,29/03/2024,1261955,missing,2016,1,14252,5000
392812742,22/01/2023,22/01/2024,827023,joisted masnry,2020,1,2711,5108
359635333,27/01/2023,27/01/2024,1935210,wood frame - brick veneer cladding and gable roof with slope greater than 30 degrees,1956,1,15234,5050
89518654,08/11/2023,10/08/2024,4345922,masonry,2005,2,32578,5100
98223477,03/01/2023,29/02/2024,1026616,wood  frame - stucco cladding and braced gable roof with slope less than or equal to 30,1991,1,9124,5050
209146627,30/03/2023,29/03/2024,4664755,light metal steel frame - lightweight metal roofing,2018,1,34555,5201
934561093,13/12/2023,12/12/2024,3373150,masonry,2002,4,10734,5100
755927804,08/04/2023,03/08/2024,3683435,reinforced masonry - metal cladding and flat roof without parapets,2016,1,28067,5105
329915605,11/03/2024,03/11/2025,1394790,light metal,2019,1,1936,5201
420272149,02/10/2023,10/02/2024,8125484,unknown,1958,2,99627,5000
144357075,15/02/2023,15/02/2024,1052816,light gauge steel frame,1960,1,3265,5201
51333732,11/08/2023,07/11/2024,1809259,light gauge steel frame,1983,1,10628,5201
888776875,15/10/2023,14/10/2024,1534789,unknown,2009,2,8506,5000
947067648,06/01/2023,31/05/2024,3439066,steel and gable roof w/ slope less than or equal to 30 degrees,1996,1,17446,5200
18367850,06/11/2023,10/06/2024,2838380,reinforced masonry - stucco/metal cladding and flat roof with parapets,2004,1,11636,5105
86985411,01/07/2023,07/01/2024,681411,reinforced  masonry - concrete block cladding and flat roof without parapets,2020,1,3784,5105
56175343,10/06/2023,05/10/2024,1050758,reinforced  masonry and gable roof with slope less than or equal to 30 degrees,1983,1,4928,5105
539635929,14/12/2022,14/12/2023,1894787,light metal steel frame -corrugated roofing,1981,1,19973,5201
812628283,25/10/2023,24/10/2024,2270489,joisted masonry,2011,1,23396,5108
523005636,20/07/2023,19/07/2024,1330081,wood  frame and gable roof,2016,3,14177,5050
469382239,20/08/2023,19/08/2024,792257,joisted masonry,1993,1,2313,5108
972596185,31/10/2023,30/10/2024,655200,light metal asbestos siding,1991,2,2487,5201
294399717,15/02/2023,15/02/2024,1389169,reinforced masonry and flat roof without parapets,2004,1,4307,5105
10851211,23/07/2023,22/07/2024,1159451,reinforced masonry - concrete cladding and gable roof with slope less than or equal to 30 degrees,1974,1,26705,5105
576145020,17/09/2023,16/09/2024,614372,reinforced masonry - stucco cladding and flat roof with parapets,2001,1,4403,5105
999554705,18/06/2023,17/06/2024,3515097,reinforced  masonry and gable roof with slope less than or equal to 30 degrees,1993,1,63357,5105
689718026,12/11/2023,10/12/2024,2667165,unknown,2012,1,16819,5000
20269012,15/03/2023,14/03/2024,2938529,reinforced masonry - stucco cladding and flat roof without parapets,1989,1,39132,5105
114717257,23/05/2023,22/05/2024,3179319,reinforced masonry with RBM walls,2017,1,66132,5105
758270548,28/07/2023,27/07/2024,3380187,joisted  masonry,1999,1,18136,5108
620242771,27/09/2023,26/09/2024,3180689,light metal,2009,1,16625,5201
318454987,14/03/2023,13/03/2024,4761935,joisted masonry,1973,1,23476,5108
613728061,25/11/2022,25/11/2023,1569886,light gauge steel frame,2018,2,11911,5201
575887964,21/11/2023,20/11/2024,3695476,joisted masonry,1936,1,23122,5108
566829548,22/05/2023,21/05/2024,1389097,reinforced masonry - reinfored maso cladding and gable roof with slope less than or equal to 30 degrees,1980,3,10010,5105
243264523,22/05/2023,21/05/2024,3635549,light gauge steel frame,1989,3,32385,5201
399946083,23/03/2023,22/03/2024,1085998,wood frame - metal sheathin cladding and flat roof without parapets,2014,3,15375,5050
441752153,20/05/2023,19/05/2024,707973,reinforced masonry wood frame rooof,2018,2,10163,5105
32293510,24/07/2023,23/07/2024,2741296,reinforced masonry wood frame rooof,1973,2,18429,5105
677095399,04/05/2023,04/04/2024,3134611,light gauge steel frame,1991,1,16100,5201
501615988,15/11/2023,14/11/2024,2110777,reinforced masonry w/ reinforced brick masonry,1990,1,28075,5105
711000073,28/12/2023,27/12/2024,1093397,masonry,2005,1,2551,5100
423901482,28/07/2023,27/07/2024,3067027,light metal asbestos siding,2007,2,19261,5201
770078799,24/12/2023,23/12/2024,979814,reinforced masonry - stucco cladding and hip rof with slope greater than 30 degrees,2006,1,7773,5105
349378560,17/06/2023,16/06/2024,2957848,joisted masonry,2013,1,21330,5108
205551090,28/11/2023,27/11/2024,375039,reinforced masonry - stucco cladding and flat roof,2018,1,3824,5105
290020117,05/04/2023,03/05/2024,843514,reinforced masonry with RBM walls,2006,2,6337,5105
319379011,26/11/2023,25/11/2024,1611394,joisted masonry,2014,1,4808,5108
838213093,17/04/2023,16/04/2024,1874064,steel frame - stucco cladding and flat roof with parapets,2010,2,4420,5200
694059717,08/04/2023,03/08/2024,7291404,light gauge steel frame,1995,2,35337,5201
484337130,03/08/2023,07/03/2024,4986030,joisted masonry,1952,2,31624,5108
629611488,15/05/2023,14/05/2024,1063056,reinforced masonry - concrete block cladding and flat roof without parapets,2012,2,7740,5105
322294351,06/08/2023,07/06/2024,2636374,wood frame - wood frame cladding  & gable roof,2020,1,20682,5050
271057511,29/12/2023,28/12/2024,3215414,reinforced masonry wood frame rooof,1999,1,20159,5105
356690424,29/07/2023,28/07/2024,2790127,light  metal w/ corrugated roofing ,2016,1,12775,5201
130463787,23/08/2023,22/08/2024,3463864,joisted masonry,2000,1,14583,5108
111518985,17/05/2023,16/05/2024,1926322,masonry,2007,1,17795,5100
416235278,29/09/2023,28/09/2024,2236257,unknown,1999,1,9429,5000
793503957,05/07/2023,06/05/2024,2839266,wood frame - wood cladding and hip roof with slope greater than 30 degrees,2011,1,32681,5050
193640432,24/12/2023,23/12/2024,1864228,light metal steel frame - asbestos roof,2013,1,9324,5201
960081070,28/07/2023,27/07/2024,2376977,light metal steel frame ,2015,1,10540,5201
116753201,13/12/2023,12/12/2024,3393534,masonry,1976,3,22192,5100
962828052,03/02/2023,01/03/2024,676807,light gauge steel frame,2020,1,2430,5201
981699012,03/11/2023,10/03/2024,304250,light metal w/ corrugated roofing ,2007,2,1588,5201
220660235,28/03/2023,27/03/2024,1752131,light gauge steel frame,2017,1,6641,5201
420785222,16/03/2023,15/03/2024,2301492,wood frame (2x4 inch wood),2014,1,26189,5050
654320029,29/04/2023,28/04/2024,736165,light  metal,2013,1,3895,5201
513289961,27/07/2023,26/07/2024,801005,reinforced  masonry and flat roof with parapets,2016,1,3714,5105
158107319,18/06/2023,17/06/2024,4066750,light metal,2012,1,22946,5201
120200164,10/10/2023,09/10/2024,2046860,unknown,2012,1,27651,5000
811621330,18/12/2023,17/12/2024,2335961,reinforced masonry - stucco cladding and flat roof with parapets,2013,2,7670,5105
55150503,03/08/2023,07/03/2024,1697628,masonry,2016,2,10821,5100
261448770,21/12/2023,20/12/2024,5942438,wood frame - vinyl siding cladding and gable roof with slope less than or equal to 30 degrees,2008,1,30401,5050
377355909,27/08/2023,26/08/2024,966677,light gauge steel frame,2011,1,12726,5201
